dataset_folder,model,seed_folder,dataset_exp_name,participation_method,seed_num,score,chance_level,chance_source,category_en,category_ch,subtype,dataset_name,path
Broderick_Rev_wsn_within_subject_linear_downsample,brainomni,seed_10_downsample_t40,Broderick_Rev_wsn,within_subject,10,0.4269048527895442,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,brainomni,seed_42_downsample_t40,Broderick_Rev_wsn,within_subject,42,0.4600616979551971,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,brainomni,seed_5_downsample_t40,Broderick_Rev_wsn,within_subject,5,0.4076255618711334,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,cbramod,seed_10_downsample_t40,Broderick_Rev_wsn,within_subject,10,0.38689678284182305,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,cbramod,seed_42_downsample_t40,Broderick_Rev_wsn,within_subject,42,0.4104445862582429,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,cbramod,seed_5_downsample_t40,Broderick_Rev_wsn,within_subject,5,0.39580510541434066,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,eegmamba,seed_10_downsample_t40,Broderick_Rev_wsn,within_subject,10,0.40655403740042695,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,eegmamba,seed_42_downsample_t40,Broderick_Rev_wsn,within_subject,42,0.42691269597047077,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,eegmamba,seed_5_downsample_t40,Broderick_Rev_wsn,within_subject,5,0.4017155608715518,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,femba,seed_10_downsample_t40,Broderick_Rev_wsn,within_subject,10,0.5831632130355702,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,femba,seed_42_downsample_t40,Broderick_Rev_wsn,within_subject,42,0.5844720812265515,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,femba,seed_5_downsample_t40,Broderick_Rev_wsn,within_subject,5,0.5150638563961747,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,labram,seed_10_downsample_t40,Broderick_Rev_wsn,within_subject,10,0.5857252264858452,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,labram,seed_42_downsample_t40,Broderick_Rev_wsn,within_subject,42,0.5634862870983955,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,labram,seed_5_downsample_t40,Broderick_Rev_wsn,within_subject,5,0.5876134501675407,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,neurogpt,seed_10_downsample_t40,Broderick_Rev_wsn,within_subject,10,0.38689678284182305,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,neurogpt,seed_42_downsample_t40,Broderick_Rev_wsn,within_subject,42,0.4104445862582429,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,neurogpt,seed_5_downsample_t40,Broderick_Rev_wsn,within_subject,5,0.39580510541434066,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,neurolm,seed_10_downsample_t40,Broderick_Rev_wsn,within_subject,10,0.5823266669879686,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,neurolm,seed_42_downsample_t40,Broderick_Rev_wsn,within_subject,42,0.5710317080910158,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,neurolm,seed_5_downsample_t40,Broderick_Rev_wsn,within_subject,5,0.5586588253978206,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,reve,seed_10_downsample_t40,Broderick_Rev_wsn,within_subject,10,0.47581363228367574,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,reve,seed_42_downsample_t40,Broderick_Rev_wsn,within_subject,42,0.49215933187842165,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Broderick_Rev_wsn_within_subject_linear_downsample,reve,seed_5_downsample_t40,Broderick_Rev_wsn,within_subject,5,0.45776421202170525,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_Rev_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
CIRE_wsn_within_subject_linear_downsample,bendr,seed_10_downsample_t40,CIRE_wsn,within_subject,10,0.44849787709855354,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
CIRE_wsn_within_subject_linear_downsample,bendr,seed_42_downsample_t40,CIRE_wsn,within_subject,42,0.48773130081001426,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
CIRE_wsn_within_subject_linear_downsample,bendr,seed_5_downsample_t40,CIRE_wsn,within_subject,5,0.46555953370959,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
CIRE_wsn_within_subject_linear_downsample,biot,seed_10_downsample_t40,CIRE_wsn,within_subject,10,0.5522967109528203,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
CIRE_wsn_within_subject_linear_downsample,biot,seed_42_downsample_t40,CIRE_wsn,within_subject,42,0.39092121875226304,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
CIRE_wsn_within_subject_linear_downsample,biot,seed_5_downsample_t40,CIRE_wsn,within_subject,5,0.3717703074654865,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
CIRE_wsn_within_subject_linear_downsample,brainomni,seed_10_downsample_t40,CIRE_wsn,within_subject,10,0.5496827986410378,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
CIRE_wsn_within_subject_linear_downsample,brainomni,seed_42_downsample_t40,CIRE_wsn,within_subject,42,0.48634233315838854,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
CIRE_wsn_within_subject_linear_downsample,brainomni,seed_5_downsample_t40,CIRE_wsn,within_subject,5,0.487527563187107,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
CIRE_wsn_within_subject_linear_downsample,cbramod,seed_10_downsample_t40,CIRE_wsn,within_subject,10,0.6019776734523121,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
CIRE_wsn_within_subject_linear_downsample,cbramod,seed_42_downsample_t40,CIRE_wsn,within_subject,42,0.36195363752929754,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
CIRE_wsn_within_subject_linear_downsample,cbramod,seed_5_downsample_t40,CIRE_wsn,within_subject,5,0.6113534948863266,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
CIRE_wsn_within_subject_linear_downsample,eegmamba,seed_10_downsample_t40,CIRE_wsn,within_subject,10,0.5275884593925858,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
CIRE_wsn_within_subject_linear_downsample,eegmamba,seed_42_downsample_t40,CIRE_wsn,within_subject,42,0.38618236735549644,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
CIRE_wsn_within_subject_linear_downsample,eegmamba,seed_5_downsample_t40,CIRE_wsn,within_subject,5,0.5543737253827656,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
CIRE_wsn_within_subject_linear_downsample,femba,seed_10_downsample_t40,CIRE_wsn,within_subject,10,0.5104972371211782,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
CIRE_wsn_within_subject_linear_downsample,femba,seed_42_downsample_t40,CIRE_wsn,within_subject,42,0.5037077969810072,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
CIRE_wsn_within_subject_linear_downsample,femba,seed_5_downsample_t40,CIRE_wsn,within_subject,5,0.5347591467724013,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
CIRE_wsn_within_subject_linear_downsample,labram,seed_10_downsample_t40,CIRE_wsn,within_subject,10,0.5443378286545726,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
CIRE_wsn_within_subject_linear_downsample,labram,seed_42_downsample_t40,CIRE_wsn,within_subject,42,0.37972625479875394,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
CIRE_wsn_within_subject_linear_downsample,labram,seed_5_downsample_t40,CIRE_wsn,within_subject,5,0.5297165539546851,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
CIRE_wsn_within_subject_linear_downsample,neurogpt,seed_10_downsample_t40,CIRE_wsn,within_subject,10,0.44266446581181107,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
CIRE_wsn_within_subject_linear_downsample,neurogpt,seed_42_downsample_t40,CIRE_wsn,within_subject,42,0.4626305428383225,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
CIRE_wsn_within_subject_linear_downsample,neurogpt,seed_5_downsample_t40,CIRE_wsn,within_subject,5,0.52950104212177,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
CIRE_wsn_within_subject_linear_downsample,neurolm,seed_10_downsample_t40,CIRE_wsn,within_subject,10,0.47826428098392015,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
CIRE_wsn_within_subject_linear_downsample,neurolm,seed_42_downsample_t40,CIRE_wsn,within_subject,42,0.48326115712979245,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
CIRE_wsn_within_subject_linear_downsample,neurolm,seed_5_downsample_t40,CIRE_wsn,within_subject,5,0.4901618319617171,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
CIRE_wsn_within_subject_linear_downsample,reve,seed_10_downsample_t40,CIRE_wsn,within_subject,10,0.5136742911133086,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
CIRE_wsn_within_subject_linear_downsample,reve,seed_42_downsample_t40,CIRE_wsn,within_subject,42,0.40695353414010504,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
CIRE_wsn_within_subject_linear_downsample,reve,seed_5_downsample_t40,CIRE_wsn,within_subject,5,0.3251038463764918,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,bendr,seed_10_downsample_t40,ChineseEEG2_RA_Tone,within_subject,10,0.24522340883422988,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,bendr,seed_42_downsample_t40,ChineseEEG2_RA_Tone,within_subject,42,0.2190522518330603,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,bendr,seed_5_downsample_t40,ChineseEEG2_RA_Tone,within_subject,5,0.24571735229042407,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,biot,seed_10_downsample_t40,ChineseEEG2_RA_Tone,within_subject,10,0.24111963510909193,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,biot,seed_42_downsample_t40,ChineseEEG2_RA_Tone,within_subject,42,0.22724791302843983,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,biot,seed_5_downsample_t40,ChineseEEG2_RA_Tone,within_subject,5,0.24686043401076013,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,brainomni,seed_10_downsample_t40,ChineseEEG2_RA_Tone,within_subject,10,0.10373793391391745,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,brainomni,seed_42_downsample_t40,ChineseEEG2_RA_Tone,within_subject,42,0.24962518932576355,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,brainomni,seed_5_downsample_t40,ChineseEEG2_RA_Tone,within_subject,5,0.21948245264224772,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,cbramod,seed_10_downsample_t40,ChineseEEG2_RA_Tone,within_subject,10,0.14402820831585683,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,cbramod,seed_42_downsample_t40,ChineseEEG2_RA_Tone,within_subject,42,0.21554074908318988,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,cbramod,seed_5_downsample_t40,ChineseEEG2_RA_Tone,within_subject,5,0.24502515557993415,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,eegmamba,seed_10_downsample_t40,ChineseEEG2_RA_Tone,within_subject,10,0.2444163403000383,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,eegmamba,seed_42_downsample_t40,ChineseEEG2_RA_Tone,within_subject,42,0.22947622671030482,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,eegmamba,seed_5_downsample_t40,ChineseEEG2_RA_Tone,within_subject,5,0.20847821760425345,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,femba,seed_10_downsample_t40,ChineseEEG2_RA_Tone,within_subject,10,0.21296050989286985,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,femba,seed_42_downsample_t40,ChineseEEG2_RA_Tone,within_subject,42,0.19379085966290882,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,femba,seed_5_downsample_t40,ChineseEEG2_RA_Tone,within_subject,5,0.22745256870317754,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,labram,seed_10_downsample_t40,ChineseEEG2_RA_Tone,within_subject,10,0.24368881904812667,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,labram,seed_42_downsample_t40,ChineseEEG2_RA_Tone,within_subject,42,0.1732674494963105,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,labram,seed_5_downsample_t40,ChineseEEG2_RA_Tone,within_subject,5,0.2189387419740812,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,neurogpt,seed_10_downsample_t40,ChineseEEG2_RA_Tone,within_subject,10,0.22756142187375597,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,neurogpt,seed_42_downsample_t40,ChineseEEG2_RA_Tone,within_subject,42,0.23992353597910687,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,neurogpt,seed_5_downsample_t40,ChineseEEG2_RA_Tone,within_subject,5,0.22329506554062772,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
ChineseEEG2_RA_Tone_within_subject_linear_downsample,neurolm,seed_10_downsample_t40,ChineseEEG2_RA_Tone,within_subject,10,0.24287748396763964,0.25,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
